cell_name,cell_id,cell_common_id,class,mito_id,cell_vol,mito_vol,cell_surf,mito_surf,x_pos,y_pos,z_pos,mito_len,dist_pre,dist_post
AVM,35,60,1,10381,1.5809038063239178,0.0181278791958528,19.52870767502166,0.3785409874651556,12.149589711751666,20.880063858093127,14.981152993348116,1.3111918851192186,2.009832804872036,3.938747412473681
AVM,35,60,1,10420,1.5809038063239178,0.0086820884840448,19.52870767502166,0.1736804740918545,12.659029333333336,20.19180088888889,14.872453703703703,0.4778107200697113,1.303018901118982,3.5590776856300517
AVAL,44,43,2,4315,3.933709590645967,0.0147113165979648,36.51444945326095,0.3235094818683253,19.063321180327872,12.021155672131146,5.8575136612021845,0.968669313651482,0.0,0.4329423080252498
AVAL,44,43,2,5091,3.933709590645967,0.0049037721993216,36.51444945326095,0.098554636135747,17.861313049180325,14.672274885245905,6.777459016393442,0.3010513837428825,0.0,0.37423932652909553
AVAL,44,43,2,5131,3.933709590645967,0.0217856109182976,36.51444945326095,0.3635487108343888,10.78546326199262,16.654547601476015,6.87979704797048,0.8436627748372271,0.0,0.3025319639285038
AVAL,44,43,2,5239,3.933709590645967,0.001406819893248,36.51444945326095,0.0343031710339367,17.805663085714286,14.836882285714289,6.920000000000001,0.2637988816780303,0.0,0.3514250676553623
AVAL,44,43,2,8436,3.933709590645967,0.0284579566977024,36.51444945326095,0.425143481038009,13.51874386440678,18.170133694915258,11.804237288135592,0.6971358841316897,0.0,0.3269339579343982
URXL,45,180,1,4617,3.451532120948737,0.0736771675521024,26.948889339470504,1.220238881692759,18.87407303436989,13.924777689034372,6.281805782869613,3.5240673263733835,0.30572662834778047,0.34644187863995407
URXL,45,180,1,4697,3.451532120948737,0.0125407944769536,26.948889339470504,0.2342986018683243,18.55551015384616,15.805440000000004,6.262179487179488,0.8874970611387243,0.6163516255624881,1.619373797054869
URXL,45,180,1,4845,3.451532120948737,0.0193337248186368,26.948889339470504,0.3208965556886849,17.070714411642413,17.3879542952183,6.657068607068608,0.8287827542436171,0.33143144777913797,0.5281134163811859
URXL,45,180,1,4975,3.451532120948737,0.0113751437082624,26.948889339470504,0.2000391995529402,18.206994996466427,12.3000708975265,6.696643109540636,0.604023986284615,0.5693665741659162,0.4065022530622678
IL2VL,46,91,1,1758,1.2098249133391878,0.0423251813597184,10.280460769407206,0.6914749679841601,16.181277173789173,15.94903047293447,2.415289648622982,1.779547314077707,0.43845647074735133,1.0205937209418925
